Date,BA,BTC-USD,EURUSD=X,GC=F,^DJI
2014-10-21 00:00:00+00:00,127.12000274658205,386.4750061035156,1.2795250415802002,1251.0,16614.810546875
2014-10-22 00:00:00+00:00,121.4499969482422,383.1579895019531,1.2714719772338867,1244.800048828125,16461.3203125
2014-10-23 00:00:00+00:00,122.02999877929688,358.4169921875,1.2641425132751465,1228.5,16677.900390625
2014-10-24 00:00:00+00:00,122.23999786376952,358.3450012207031,1.2654062509536743,1231.199951171875,16805.41015625
2014-10-25 00:00:00+00:00,,347.27099609375,,,
2014-10-26 00:00:00+00:00,,354.7040100097656,,,
2014-10-27 00:00:00+00:00,122.12000274658205,352.989013671875,1.2676681280136108,1229.0999755859375,16817.939453125
2014-10-28 00:00:00+00:00,123.61000061035156,357.6180114746094,1.270147681236267,1229.199951171875,17005.75
2014-10-29 00:00:00+00:00,123.08000183105467,335.59100341796875,1.273836612701416,1224.300048828125,16974.310546875
2014-10-30 00:00:00+00:00,123.81999969482422,345.30499267578125,1.2632802724838257,1198.0999755859375,17195.419921875
2014-10-31 00:00:00+00:00,124.91000366210938,338.3210144042969,1.2613362073898315,1171.0999755859375,17390.51953125
2014-11-01 00:00:00+00:00,,325.7489929199219,,,
2014-11-02 00:00:00+00:00,,325.8919982910156,,,
2014-11-03 00:00:00+00:00,126.02999877929688,327.5539855957031,1.250312566757202,1169.4000244140625,17366.240234375
2014-11-04 00:00:00+00:00,125.83999633789062,330.49200439453125,1.2495938539505005,1167.4000244140625,17383.83984375
2014-11-05 00:00:00+00:00,124.22000122070312,339.4859924316406,1.255256414413452,1145.4000244140625,17484.529296875
2014-11-06 00:00:00+00:00,124.58000183105467,349.2900085449219,1.2480031251907349,1142.300048828125,17554.470703125
2014-11-07 00:00:00+00:00,124.4499969482422,342.4150085449219,1.238006830215454,1169.5999755859375,17573.9296875
2014-11-08 00:00:00+00:00,,345.4880065917969,,,
2014-11-09 00:00:00+00:00,,363.2640075683594,,,
2014-11-10 00:00:00+00:00,124.63999938964844,366.9240112304688,1.246137022972107,1159.5999755859375,17613.740234375
2014-11-11 00:00:00+00:00,125.36000061035156,367.6950073242188,1.242992639541626,1162.800048828125,17614.900390625
2014-11-12 00:00:00+00:00,125.87000274658205,423.5610046386719,1.2475829124450684,1158.9000244140625,17612.19921875
2014-11-13 00:00:00+00:00,128.52999877929688,420.7349853515625,1.242992639541626,1161.0999755859375,17652.7890625
2014-11-14 00:00:00+00:00,128.86000061035156,397.8179931640625,1.2475982904434204,1185.0,17634.740234375
2014-11-15 00:00:00+00:00,,376.1329956054688,,,
2014-11-16 00:00:00+00:00,,387.8819885253906,,,
2014-11-17 00:00:00+00:00,128.4199981689453,387.4079895019531,1.251846432685852,1183.0,17647.75
2014-11-18 00:00:00+00:00,130.66000366210938,375.197998046875,1.2448959350585938,1196.699951171875,17687.8203125
2014-11-19 00:00:00+00:00,131.61000061035156,380.5549926757813,1.253337025642395,1193.5999755859375,17685.73046875
2014-11-20 00:00:00+00:00,131.6999969482422,357.8399963378906,1.2540757656097412,1190.699951171875,17719.0
2014-11-21 00:00:00+00:00,132.77999877929688,350.8479919433594,1.2545005083084106,1197.5,17810.060546875
2014-11-22 00:00:00+00:00,,352.9200134277344,,,
2014-11-23 00:00:00+00:00,,367.572998046875,,,
2014-11-24 00:00:00+00:00,134.61000061035156,376.9010009765625,1.2375012636184692,1195.5,17817.900390625
2014-11-25 00:00:00+00:00,134.80999755859375,375.3479919433594,1.2433171272277832,1197.0999755859375,17814.939453125
2014-11-26 00:00:00+00:00,134.77999877929688,368.3699951171875,1.24806547164917,1196.5999755859375,17827.75
2014-11-27 00:00:00+00:00,,369.6700134277344,1.2505940198898315,,
2014-11-28 00:00:00+00:00,134.36000061035156,376.4469909667969,1.246199131011963,1175.199951171875,17828.240234375
2014-11-29 00:00:00+00:00,,375.4909973144531,,,
2014-11-30 00:00:00+00:00,,378.0469970703125,,,
